municipio_clean;ano;homicidio;furto;roubo;frv;Codmun7;codigo;municipio;regiao_administrativa;regiao_governo;populacao
GUARA;2018;   1;   429;    17;    10;3517703;351770;Guará;Franca;Franca;   21129,0
GUARA;2019;   2;   385;    45;    10;3517703;351770;Guará;Franca;Franca;   21220,0
GUARACAI;2001;   0;    39;     2;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8968,0
GUARACAI;2002;   1;    62;     2;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9020,0
GUARACAI;2003;   1;   109;     2;     1;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9079,0
GUARACAI;2004;   0;    69;     0;     1;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9202,0
GUARACAI;2005;   0;    72;     2;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9270,0
GUARACAI;2006;   1;    73;     4;     2;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9337,0
GUARACAI;2007;   2;   100;     3;     4;3517802;351780;Guaraçaí;Araçatuba;Andradina;    9011,5
GUARACAI;2008;   2;   102;     1;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8686,0
GUARACAI;2009;   1;   113;     5;     2;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8657,0
GUARACAI;2010;   3;    74;     1;     4;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8435,0
GUARACAI;2011;   1;    52;     3;     3;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8400,0
GUARACAI;2012;   0;    57;     2;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8366,0
GUARACAI;2013;   0;    71;     0;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8586,0
GUARACAI;2014;   0;    46;     0;     2;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8555,0
GUARACAI;2015;   0;    30;     0;     1;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8525,0
GUARACAI;2016;   0;    44;     3;     0;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8495,0
GUARACAI;2017;   0;    50;     2;     1;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8466,0
GUARACAI;2018;   0;    46;     1;     2;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8357,0
GUARACAI;2019;   0;    35;     0;     1;3517802;351780;Guaraçaí;Araçatuba;Andradina;    8323,0
GUARACI;2001;   2;    81;     2;     1;3517901;351790;Guaraci;Barretos;Barretos;    8938,0
GUARACI;2002;   0;    48;     2;     1;3517901;351790;Guaraci;Barretos;Barretos;    9063,0
GUARACI;2003;   0;    61;     1;     3;3517901;351790;Guaraci;Barretos;Barretos;    9164,0
GUARACI;2004;   3;    57;     0;     4;3517901;351790;Guaraci;Barretos;Barretos;    9376,0
GUARACI;2005;   1;    69;     4;     0;3517901;351790;Guaraci;Barretos;Barretos;    9493,0
GUARACI;2006;   0;    98;     3;     4;3517901;351790;Guaraci;Barretos;Barretos;    9610,0
GUARACI;2007;   1;   107;     3;     5;3517901;351790;Guaraci;Barretos;Barretos;    9509,5
GUARACI;2008;   0;   113;     3;     5;3517901;351790;Guaraci;Barretos;Barretos;    9409,0
GUARACI;2009;   0;   128;     3;     3;3517901;351790;Guaraci;Barretos;Barretos;    9459,0
GUARACI;2010;   0;    83;     6;     8;3517901;351790;Guaraci;Barretos;Barretos;    9976,0
GUARACI;2011;   1;    70;     9;     5;3517901;351790;Guaraci;Barretos;Barretos;   10063,0
GUARACI;2012;   0;    64;     2;     9;3517901;351790;Guaraci;Barretos;Barretos;   10147,0
GUARACI;2013;   1;    67;     5;     7;3517901;351790;Guaraci;Barretos;Barretos;   10584,0
GUARACI;2014;   0;    56;     1;    11;3517901;351790;Guaraci;Barretos;Barretos;   10683,0
GUARACI;2015;   0;    56;     3;     3;3517901;351790;Guaraci;Barretos;Barretos;   10778,0
GUARACI;2016;   0;    59;     3;     7;3517901;351790;Guaraci;Barretos;Barretos;   10872,0
GUARACI;2017;   1;    69;     6;    13;3517901;351790;Guaraci;Barretos;Barretos;   10964,0
GUARACI;2018;   0;    74;     2;     7;3517901;351790;Guaraci;Barretos;Barretos;   11088,0
GUARACI;2019;   0;   100;     4;     6;3517901;351790;Guaraci;Barretos;Barretos;   11188,0
GUARANI D'OESTE;2001;   0;    13;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2027,0
GUARANI D'OESTE;2002;   0;     5;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2042,0
GUARANI D'OESTE;2003;   0;     8;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2058,0
GUARANI D'OESTE;2004;   0;    10;     0;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2093,0
GUARANI D'OESTE;2005;   1;    11;     0;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2113,0
GUARANI D'OESTE;2006;   0;    19;     0;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2132,0
GUARANI D'OESTE;2007;   0;    15;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2075,0
GUARANI D'OESTE;2008;   0;    19;     2;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2018,0
GUARANI D'OESTE;2009;   0;    23;     0;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2017,0
GUARANI D'OESTE;2010;   0;    19;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    1970,0
GUARANI D'OESTE;2011;   0;    14;     0;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    1968,0
GUARANI D'OESTE;2012;   0;     7;     2;     1;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    1965,0
GUARANI D'OESTE;2013;   0;    24;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2023,0
GUARANI D'OESTE;2014;   0;    19;     0;     1;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2021,0
GUARANI D'OESTE;2015;   0;    14;     0;     1;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2020,0
GUARANI D'OESTE;2016;   0;    21;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2018,0
GUARANI D'OESTE;2017;   0;    17;     0;     1;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2017,0
GUARANI D'OESTE;2018;   0;    11;     0;     1;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2002,0
GUARANI D'OESTE;2019;   0;     8;     1;     0;3518008;351800;Guarani d'Oeste;São José do Rio Preto;Fernandópolis;    2000,0
GUARANTA;2001;   0;    30;     9;     4;3518107;351810;Guarantã;Bauru;Lins;    6836,0
GUARANTA;2002;   0;    31;     5;     2;3518107;351810;Guarantã;Bauru;Lins;    6488,0
GUARANTA;2003;   1;    63;     8;     1;3518107;351810;Guarantã;Bauru;Lins;    6565,0
GUARANTA;2004;   0;    43;     7;     5;3518107;351810;Guarantã;Bauru;Lins;    6726,0
GUARANTA;2005;   1;    79;     9;     3;3518107;351810;Guarantã;Bauru;Lins;    6815,0
GUARANTA;2006;   0;    76;     0;     2;3518107;351810;Guarantã;Bauru;Lins;    6903,0
GUARANTA;2007;   0;    60;     3;     1;3518107;351810;Guarantã;Bauru;Lins;    6777,5
GUARANTA;2008;   0;    47;     6;     2;3518107;351810;Guarantã;Bauru;Lins;    6652,0
GUARANTA;2009;   0;    61;     6;     3;3518107;351810;Guarantã;Bauru;Lins;    6680,0
GUARANTA;2010;   0;    85;     8;     0;3518107;351810;Guarantã;Bauru;Lins;    6404,0
GUARANTA;2011;   0;    71;    15;     0;3518107;351810;Guarantã;Bauru;Lins;    6411,0
GUARANTA;2012;   2;    47;     6;     2;3518107;351810;Guarantã;Bauru;Lins;    6417,0
GUARANTA;2013;   0;    65;     7;     1;3518107;351810;Guarantã;Bauru;Lins;    6629,0
GUARANTA;2014;   0;    65;     8;     6;3518107;351810;Guarantã;Bauru;Lins;    6640,0
GUARANTA;2015;   0;    82;     6;     2;3518107;351810;Guarantã;Bauru;Lins;    6651,0
GUARANTA;2016;   0;    95;     9;     6;3518107;351810;Guarantã;Bauru;Lins;    6662,0
GUARANTA;2017;   0;    70;     8;     2;3518107;351810;Guarantã;Bauru;Lins;    6672,0
GUARANTA;2018;   0;    75;     8;     0;3518107;351810;Guarantã;Bauru;Lins;    6654,0
GUARANTA;2019;   0;    62;     6;     1;3518107;351810;Guarantã;Bauru;Lins;    6664,0
GUARARAPES;2001;   1;   894;    31;     8;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29085,0
GUARARAPES;2002;   0;   895;    20;    12;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29296,0
GUARARAPES;2003;   9;   610;    26;    10;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29507,0
GUARARAPES;2004;  10;   741;    31;     6;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29948,0
GUARARAPES;2005;   7;  1098;    56;     7;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30193,0
GUARARAPES;2006;   2;  1030;    43;    18;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30435,0
GUARARAPES;2007;   1;   925;    49;    15;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30012,0
GUARARAPES;2008;   3;   604;    72;    10;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29589,0
GUARARAPES;2009;   4;   531;    74;    33;3518206;351820;Guararapes;Araçatuba;Araçatuba;   29639,0
GUARARAPES;2010;   2;   334;    40;    35;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30597,0
GUARARAPES;2011;   2;   269;    35;    20;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30732,0
GUARARAPES;2012;   2;   276;    22;    31;3518206;351820;Guararapes;Araçatuba;Araçatuba;   30862,0
GUARARAPES;2013;   4;   277;    42;    24;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32023,0
GUARARAPES;2014;   3;   350;    47;    27;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32187,0
GUARARAPES;2015;   5;   279;    33;    25;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32346,0
GUARARAPES;2016;   1;   247;    34;    11;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32502,0
GUARARAPES;2017;   5;   270;    41;     8;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32654,0
GUARARAPES;2018;   3;   310;    26;    11;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32774,0
GUARARAPES;2019;   7;   212;    28;     6;3518206;351820;Guararapes;Araçatuba;Araçatuba;   32939,0
GUARAREMA;2001;   2;   250;    38;    60;3518305;351830;Guararema;São Paulo;São Paulo;   22361,0
GUARAREMA;2002;   2;   264;    46;    54;3518305;351830;Guararema;São Paulo;São Paulo;   22734,0
GUARAREMA;2003;   7;   305;    52;    39;3518305;351830;Guararema;São Paulo;São Paulo;   23119,0
GUARAREMA;2004;   4;   331;    41;    50;3518305;351830;Guararema;São Paulo;São Paulo;   23927,0
GUARAREMA;2005;   1;   279;    42;    45;3518305;351830;Guararema;São Paulo;São Paulo;   24374,0
GUARAREMA;2006;   3;   234;    36;    40;3518305;351830;Guararema;São Paulo;São Paulo;   24818,0
GUARAREMA;2007;   1;   317;    35;    39;3518305;351830;Guararema;São Paulo;São Paulo;   25670,5
GUARAREMA;2008;   5;   284;    58;    17;3518305;351830;Guararema;São Paulo;São Paulo;   26523,0
GUARAREMA;2009;   9;   325;    61;    32;3518305;351830;Guararema;São Paulo;São Paulo;   26974,0
GUARAREMA;2010;   1;   301;    40;    20;3518305;351830;Guararema;São Paulo;São Paulo;   25844,0
GUARAREMA;2011;   1;   337;    37;    39;3518305;351830;Guararema;São Paulo;São Paulo;   26147,0
GUARAREMA;2012;   1;   325;    36;    23;3518305;351830;Guararema;São Paulo;São Paulo;   26439,0
GUARAREMA;2013;   4;   374;    59;    44;3518305;351830;Guararema;São Paulo;São Paulo;   27679,0
GUARAREMA;2014;   3;   334;    51;    33;3518305;351830;Guararema;São Paulo;São Paulo;   28016,0
GUARAREMA;2015;   4;   289;    53;    43;3518305;351830;Guararema;São Paulo;São Paulo;   28344,0
GUARAREMA;2016;   0;   260;    39;    27;3518305;351830;Guararema;São Paulo;São Paulo;   28664,0
GUARAREMA;2017;   0;   242;    28;    28;3518305;351830;Guararema;São Paulo;São Paulo;   28978,0
GUARAREMA;2018;   2;   290;    63;    42;3518305;351830;Guararema;São Paulo;São Paulo;   29451,0
GUARAREMA;2019;   3;   264;    48;    63;3518305;351830;Guararema;São Paulo;São Paulo;   29798,0
GUARATINGUETA;2001;  12;  1180;   216;   112;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  105459,0
GUARATINGUETA;2002;  14;  1237;   240;   103;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  106722,0
GUARATINGUETA;2003;   3;  1696;   291;   119;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  107884,0
GUARATINGUETA;2004;  25;  2040;   394;   113;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  110323,0
GUARATINGUETA;2005;  12;  1922;   384;   165;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  111673,0
GUARATINGUETA;2006;  13;  1670;   353;   161;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  113012,0
GUARATINGUETA;2007;  12;  1513;   370;   195;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  112804,0
GUARATINGUETA;2008;  10;  1439;   383;   159;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  112596,0
GUARATINGUETA;2009;  23;  1387;   497;   203;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  113357,0
GUARATINGUETA;2010;  23;  1372;   599;   252;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  112072,0
GUARATINGUETA;2011;  19;  1287;   443;   199;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  112675,0
GUARATINGUETA;2012;  29;  1362;   409;   186;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  113258,0
GUARATINGUETA;2013;  18;  1171;   305;   161;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  117663,0
GUARATINGUETA;2014;  29;   925;   339;   103;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  118378,0
GUARATINGUETA;2015;  17;   979;   344;   112;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  119073,0
GUARATINGUETA;2016;  21;  1059;   374;    87;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  119753,0
GUARATINGUETA;2017;  20;  1040;   475;   146;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  120417,0
GUARATINGUETA;2018;  38;   917;   330;   126;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  121073,0
GUARATINGUETA;2019;  18;   963;   251;    88;3518404;351840;Guaratinguetá;São José dos Campos;Guaratinguetá;  121798,0
GUAREI;2001;   0;    70;     2;     4;3518503;351850;Guareí;Sorocaba;Itapetininga;   10401,0
GUAREI;2002;   0;    69;     7;     1;3518503;351850;Guareí;Sorocaba;Itapetininga;   10560,0
GUAREI;2003;   1;   107;     1;     3;3518503;351850;Guareí;Sorocaba;Itapetininga;   10729,0
GUAREI;2004;   1;    95;    11;     8;3518503;351850;Guareí;Sorocaba;Itapetininga;   11083,0
GUAREI;2005;   2;    74;     6;     7;3518503;351850;Guareí;Sorocaba;Itapetininga;   11279,0
GUAREI;2006;   1;   112;     7;     1;3518503;351850;Guareí;Sorocaba;Itapetininga;   11473,0
GUAREI;2007;   1;   144;     4;     4;3518503;351850;Guareí;Sorocaba;Itapetininga;   12981,5
GUAREI;2008;   1;   115;     3;     4;3518503;351850;Guareí;Sorocaba;Itapetininga;   14490,0
GUAREI;2009;   2;    94;     5;     7;3518503;351850;Guareí;Sorocaba;Itapetininga;   14918,0
GUAREI;2010;   0;    70;     6;     6;3518503;351850;Guareí;Sorocaba;Itapetininga;   14565,0
GUAREI;2011;   0;    74;     4;     4;3518503;351850;Guareí;Sorocaba;Itapetininga;   14901,0
GUAREI;2012;   0;    65;     4;    12;3518503;351850;Guareí;Sorocaba;Itapetininga;   15225,0
GUAREI;2013;   0;    62;     7;    16;3518503;351850;Guareí;Sorocaba;Itapetininga;   16149,0
GUAREI;2014;   1;   106;    16;    10;3518503;351850;Guareí;Sorocaba;Itapetininga;   16513,0
GUAREI;2015;   2;   122;    16;    12;3518503;351850;Guareí;Sorocaba;Itapetininga;   16867,0
GUAREI;2016;   2;   131;     7;    11;3518503;351850;Guareí;Sorocaba;Itapetininga;   17213,0
GUAREI;2017;   2;   183;    20;     9;3518503;351850;Guareí;Sorocaba;Itapetininga;   17551,0
GUAREI;2018;   1;   125;    10;    17;3518503;351850;Guareí;Sorocaba;Itapetininga;   18143,0
GUAREI;2019;   0;    58;     4;     3;3518503;351850;Guareí;Sorocaba;Itapetininga;   18520,0
GUARIBA;2001;   5;   409;    73;    10;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   31319,0
GUARIBA;2002;   4;   456;    34;     8;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   31542,0
GUARIBA;2003;   3;   502;    74;     7;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   31755,0
GUARIBA;2004;  13;   451;    61;    20;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   32200,0
GUARIBA;2005;   8;   483;    31;    17;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   32447,0
GUARIBA;2006;   7;   487;    28;     6;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   32692,0
GUARIBA;2007;   4;   482;    38;    15;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   33454,5
GUARIBA;2008;   3;   280;    24;    24;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   34217,0
GUARIBA;2009;   1;   383;    73;    26;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   34508,0
GUARIBA;2010;  12;   348;    57;    26;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   35486,0
GUARIBA;2011;   8;   318;    47;     9;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   35824,0
GUARIBA;2012;  11;   216;    36;    27;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   36151,0
GUARIBA;2013;   4;   226;    29;    32;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   37747,0
GUARIBA;2014;   4;   233;    47;    32;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   38128,0
GUARIBA;2015;   9;   355;    55;    51;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   38499,0
GUARIBA;2016;   8;   355;   112;    91;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   38861,0
GUARIBA;2017;   7;   357;   130;    72;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   39216,0
GUARIBA;2018;   3;   279;    65;    78;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   39714,0
GUARIBA;2019;   3;   262;    68;    76;3518602;351860;Guariba;Ribeirão Preto;Ribeirão Preto;   40105,0
GUARUJA;2001; 157;  2715;  2366;   402;3518701;351870;Guarujá;Santos;Santos;  271902,0
GUARUJA;2002; 156;  3084;  2191;   387;3518701;351870;Guarujá;Santos;Santos;  276301,0
GUARUJA;2003; 130;  3685;  3106;   493;3518701;351870;Guarujá;Santos;Santos;  281634,0
GUARUJA;2004;  66;  3523;  2563;   331;3518701;351870;Guarujá;Santos;Santos;  292828,0
GUARUJA;2005;  38;  3461;  2657;   401;3518701;351870;Guarujá;Santos;Santos;  299023,0
GUARUJA;2006;  62;  3460;  2044;   503;3518701;351870;Guarujá;Santos;Santos;  305171,0
GUARUJA;2007;  32;  3328;  2101;   394;3518701;351870;Guarujá;Santos;Santos;  304722,5
GUARUJA;2008;  45;  2406;  1690;   436;3518701;351870;Guarujá;Santos;Santos;  304274,0
GUARUJA;2009;  53;  2514;  2457;   490;3518701;351870;Guarujá;Santos;Santos;  308058,0
GUARUJA;2010;  33;  3037;  2757;   484;3518701;351870;Guarujá;Santos;Santos;  290752,0
GUARUJA;2011;  30;  3746;  3143;   621;3518701;351870;Guarujá;Santos;Santos;  292744,0
GUARUJA;2012;  55;  4098;  3191;   617;3518701;351870;Guarujá;Santos;Santos;  294669,0
GUARUJA;2013;  46;  4055;  4115;   907;3518701;351870;Guarujá;Santos;Santos;  306683,0
GUARUJA;2014;  36;  3850;  3835;   671;3518701;351870;Guarujá;Santos;Santos;  308989,0
GUARUJA;2015;  17;  3295;  3304;   560;3518701;351870;Guarujá;Santos;Santos;  311230,0
GUARUJA;2016;  25;  2945;  3283;   637;3518701;351870;Guarujá;Santos;Santos;  313421,0
GUARUJA;2017;  23;  2825;  3288;   627;3518701;351870;Guarujá;Santos;Santos;  315563,0
GUARUJA;2018;  20;  2626;  2428;   388;3518701;351870;Guarujá;Santos;Santos;  318107,0
GUARUJA;2019;  10;  3131;  2502;   399;3518701;351870;Guarujá;Santos;Santos;  320459,0
GUARULHOS;2001; 514;  6832;  5459;  6739;3518800;351880;Guarulhos;São Paulo;São Paulo; 1106064,0
GUARULHOS;2002; 587;  7811;  5543;  5449;3518800;351880;Guarulhos;São Paulo;São Paulo; 1132651,0
GUARULHOS;2003; 488;  7984;  6074;  4942;3518800;351880;Guarulhos;São Paulo;São Paulo; 1160468,0
GUARULHOS;2004; 385;  7938;  4998;  5067;3518800;351880;Guarulhos;São Paulo;São Paulo; 1218862,0
GUARULHOS;2005; 348;  8070;  5123;  6289;3518800;351880;Guarulhos;São Paulo;São Paulo; 1251179,0
